Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),cover (%),Canopy (avg),Area (m2),biomass_kg/m2,Notes,mort_status,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,6,BAPI,central,,A,87,48,37,,0.425,0.185,0.2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,7,PEAR,south,,A,72,63,45,,0.54,0.225,0.2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,8,BOBA,central,,A,67,58,25,,0.415,0.125,0.1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,L,9,EUMI,south,,A,17,20,15,,0.175,0.075,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,1,ACGL,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,2,HEWH,central,,A,25,44,20,,0.32,0.1,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,3,ISME,central,,A,70,112,74,,0.93,0.37,0.4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,4,ARCA,central,,A,88,90,87,,0.885,0.435,0.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,5,STPU,central,,A,15,14,13,,0.135,0.065,0.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,6,STPU,central,,A,71,75,38,,0.565,0.19,0.2428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,7,PEAR,south,,A,71,75,31,,0.53,0.155,0.1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,8,ARCA,central,,A,105,113,144,,1.285,0.72,1.3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,M,9,BRCA,central,,A,30,22,12,,0.17,0.06,0.0324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,1,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,2,ACGL,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,3,STPU,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,4,AMFR,south,,A,112,75,59,,0.67,0.295,0.5947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,5,ERFA,central,,A,41,105,95,,1,0.475,0.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,6,ACGL,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,7,ACGL,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,8,ATLE,central,,A,83,65,62,,0.635,0.31,0.4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,N,9,ATLE,central,,A,36,21,20,,0.205,0.1,0.0648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,1,EPCA,central,SB,A,45,55,51,,0.53,0.255,0.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,2,EPCA,central,SD,A,61,81,97,,0.89,0.485,0.5325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,3,STPU,central,,A,74,70,55,,0.625,0.275,0.3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,4,ERFA,central,,A,40,75,61,,0.68,0.305,0.2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,5,ERFA,central,,A,55,81,70,,0.755,0.35,0.3465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,6,CAMA,central,,A,26,164,130,,1.47,0.65,0.3042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,7,ENCA,central,,A,50,120,17,,0.685,0.085,0.0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,8,ENCA,central,,A,46,94,88,,0.91,0.44,0.3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,O,9,SODO,central,,A,67,246,230,,2.38,1.15,1.3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,1,STPU,central,IRV,A,120,160,152,,1.56,0.76,1.6416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,2,HEWH,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,3,STPU,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,4,BEEM,south,,A,11,6,5,,0.055,0.025,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,5,BEEM,south,,A,16,5,4,,0.045,0.02,0.0058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,6,COFI,central,,A,7,26,19,,0.225,0.095,0.012,may be dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,7,HEWH,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,8,BRCA,central,,A,33,34,29,,0.315,0.145,0.0861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,P,9,SAAP,central,,A,127,138,97,,1.175,0.485,1.1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,1,STPU,central,SD,A,105,100,100,,1,0.5,0.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,2,STPU,central,SB,A,87,92,70,,0.81,0.35,0.5481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,3,AGSH,south,,A,10,15,8,,0.115,0.04,0.0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,4,LYCA,south,,A,20,44,21,,0.325,0.105,0.0378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,5,EUMI,south,,A,24,25,9,,0.17,0.045,0.0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,6,COFI,central,,A,14,20,19,,0.195,0.095,0.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,7,AGSH,south,,A,17,22,19,,0.205,0.095,0.0291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,8,LYCA,south,,A,30,70,61,,0.655,0.305,0.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,Q,9,SAAP,central,,A,80,105,86,,0.955,0.43,0.6192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,1,RHIN,central,,A,2266,29,19,,0.24,0.095,3.8749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,2,LEGI,central,,A,61,80,80,,0.8,0.4,0.4392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,3,ARCA,central,,A,115,130,126,,1.28,0.63,1.3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,4,ATLE,central,,A,30,16,14,,0.15,0.07,0.0378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,5,GRCA,central,,A,69,100,100,,1,0.5,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,6,STPU,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,7,ATLE,central,,A,50,63,26,,0.445,0.13,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,8,ISME,central,,A,48,66,44,,0.55,0.22,0.1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,R,9,ISME,central,,A,80,115,107,,1.11,0.535,0.7704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,1,BAPI,central,,A,74,51,49,,0.5,0.245,0.3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,2,BOBA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,3,STPU,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,4,STPU,central,,A,77,50,75,,0.625,0.375,0.5198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,5,SPAM,south,,A,40,200,138,,1.69,0.69,0.4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,6,SPAM,south,,A,127,154,127,,1.405,0.635,1.4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,7,LECO,central,,A,191,127,137,,1.32,0.685,2.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,8,LECO,central,,A,86,80,56,,0.68,0.28,0.4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. Delira & K. Etter,mulch,G,S,9,BAPI,central,,A,82,56,46,,0.51,0.23,0.3395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,1,BAPI,central,,A,67,52,39,,0.455,0.195,0.2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,2,LYCA,south,,A,22,59,43,,0.51,0.215,0.0851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,3,GRCA,central,,A,115,123,89,,1.06,0.445,0.9212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,4,AGSH,south,,A,23,26,21,,0.235,0.105,0.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,5,LECO,central,,A,175,50,36,,0.43,0.18,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,6,ARCA,central,,A,83,100,90,,0.95,0.45,0.6723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,7,EUMI,south,,A,22,29,9,,0.19,0.045,0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,8,LYCA,south,,A,25,27,19,,0.23,0.095,0.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,A,9,BAPI,central,,A,72,62,58,,0.6,0.29,0.3758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,1,PEAR,south,,A,71,51,46,,0.485,0.23,0.2939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,2,PEAR,south,,A,45,21,13,,0.17,0.065,0.0527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,3,GRCA,central,,A,111,141,93,,1.17,0.465,0.9291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,4,LEGI,central,,A,37,51,47,,0.49,0.235,0.1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,5,LECO,central,,A,73,52,66,,0.59,0.33,0.4336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,6,LECO,central,,A,90,85,76,,0.805,0.38,0.6156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,7,BRCA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,8,SAAP,central,,A,109,55,30,,0.425,0.15,0.2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,B,9,ISME,central,,A,76,109,82,,0.955,0.41,0.5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,1,SPAM,south,,A,134,150,150,,1.5,0.75,1.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,2,SPAM,south,,A,79,163,132,,1.475,0.66,0.9385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,3,BOBA,central,,A,102,83,60,,0.715,0.3,0.5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,4,ENCA,central,,A,45,91,80,,0.855,0.4,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,5,ENCA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,6,BRCA,central,,A,41,35,30,,0.325,0.15,0.1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,7,COFI,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,8,SAAP,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,C,9,ISME,central,,A,68,75,48,,0.615,0.24,0.2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,1,EUMI,south,,A,26,16,5.5,,0.1075,0.0275,0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,2,HEWH,central,,A,22,25,11,,0.18,0.055,0.0218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,3,BRCA,central,,A,85,86,57,,0.715,0.285,0.4361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,4,BAPI,central,,A,80,56,54,,0.55,0.27,0.3888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,5,LYCA,south,,A,15,27,15,,0.21,0.075,0.0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,6,AGSH,south,,A,9,15,13,,0.14,0.065,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,7,COFI,central,,A,3,9,3,,0.06,0.015,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,8,ACGL,central,,A,109,156,140,,1.48,0.7,1.3734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,D,9,ACGL,central,,A,76,70,60,,0.65,0.3,0.4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,1,ISME,central,,A,66,83,57,,0.7,0.285,0.3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,2,ISME,central,,A,66,45,33,,0.39,0.165,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,3,AGSH,south,,A,14,15,15,,0.15,0.075,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,4,STPU,central,,A,82,80,72,,0.76,0.36,0.5314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,5,BEEM,south,,A,15,5.5,4,,0.0475,0.02,0.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,6,BEEM,south,,A,29,13,6,,0.095,0.03,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,7,BOBA,central,,A,113,64,60,,0.62,0.3,0.6102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,8,ACGL,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,E,9,ISME,central,,A,74,76,78,,0.77,0.39,0.5195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,1,LECO,central,,A,83,104,66,,0.85,0.33,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,2,ARCA,central,,A,197,68,76,,0.72,0.38,1.3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,3,STPU,central,,A,58,29,23,,0.26,0.115,0.1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,4,STPU,central,,A,46,48,21,,0.345,0.105,0.0869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,5,AMFR,south,,A,63,44,36,,0.4,0.18,0.2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,6,SODO,central,,A,88,170,110,,1.4,0.55,0.8712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,7,AGSH,south,,A,17,19,15,,0.17,0.075,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,8,LYCA,south,,A,20,38,14,,0.26,0.07,0.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,F,9,LEGI,central,,A,32,26,21,,0.235,0.105,0.0605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,1,LECO,central,,A,104,160,110,,1.35,0.55,1.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,2,LECO,central,,A,145,165,145,,1.55,0.725,1.8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,3,BOBA,central,,A,72,63,55,,0.59,0.275,0.3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,4,PEAR,south,,A,43,54,27,,0.405,0.135,0.1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,5,SAAP,central,,A,63,65,54,,0.595,0.27,0.3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,6,SODO,central,,A,76,100,70,,0.85,0.35,0.4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,7,BAPI,central,,A,69,44,31,,0.375,0.155,0.1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,8,EUMI,south,,A,35,27,22,,0.245,0.11,0.0693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,G,9,BRCA,central,,A,75,58,30,,0.44,0.15,0.2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,1,ERFA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,2,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,3,BAPI,central,,A,63,52,41,,0.465,0.205,0.2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,4,PEAR,south,,A,57,24,9,,0.165,0.045,0.0462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,5,CAMA,central,,A,42,108,55,,0.815,0.275,0.2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,6,EPCA,central,SD,A,46,69,58,,0.635,0.29,0.2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,7,EPCA,central,SD,A,64,64,56,,0.6,0.28,0.3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,8,ERFA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,H,9,ERFA,central,,A,14,16,8,,0.12,0.04,0.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,1,ERFA,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,2,COFI,central,,A,6,12,13,,0.125,0.065,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,3,COFI,central,,D,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,4,BEEM,south,,A,25,11,6,,0.085,0.03,0.0135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,5,BEEM,south,,A,15,11,6,,0.085,0.03,0.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,6,ARCA,central,,A,61,52,34,,0.43,0.17,0.1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,7,STPU,central,SD,A,97,142,142,,1.42,0.71,1.2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,8,STPU,central,SB,A,109,93,80,,0.865,0.4,0.7848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,I,9,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,1,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,2,EMPTY,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,3,SODO,central,,A,47,105,100,,1.025,0.5,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,4,EUMI,south,,A,32,22,10,,0.16,0.05,0.0288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,5,BEEM,south,,A,17,11,3,,0.07,0.015,0.0046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,6,AGSH,south,,A,17,21,17,,0.19,0.085,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,7,STPU,central,IRV,A,29,49,44,,0.465,0.22,0.1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,8,SPAM,south,,A,57,74,36,,0.55,0.18,0.1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,J,9,BAPI,central,,A,65,50,39,,0.445,0.195,0.2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,K,1,SAAP,central,,A,58,52,31,,0.415,0.155,0.1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,B. De Lira & K. Etter,tarp,H,K,2,ENCA,central,,A,30,46,44,,0.45,0.22,0.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
